3.31874,-0.0917772,103.835,1038.93,-0.0352761,0.0593554,0.997613,6.17456e-06
3.31874,-0.128321,111.852,1119.18,0.0193746,0.051735,0.998473,4.54321e-06
3.31874,-0.0926797,104.033,1040.91,0.0246032,0.143381,0.989362,3.12407e-06
3.31874,-0.0784356,100.908,1009.63,0.0184089,0.0522117,0.998466,3.14078e-06
3.31874,-0.125087,111.143,1112.07,-0.0499566,0.0896869,0.994716,1.74953e-06
3.31874,-0.120772,110.196,1102.6,-0.0029399,0.150969,0.988534,4.93905e-06
3.31874,-0.0977577,105.147,1052.06,0.0347161,0.0631738,0.997399,2.11052e-06
3.31874,-0.149218,116.437,1165.07,0.0236475,0.144059,0.989287,3.40904e-06
3.31874,-0.126074,111.359,1114.24,0.0181592,0.0500894,0.99858,5.86661e-06
3.31874,-0.130072,112.236,1123.02,0.0449651,0.123477,0.991328,4.23376e-06
3.31874,-0.158794,118.538,1186.09,-0.0108407,0.150058,0.988618,5.0318e-06
3.31874,-0.0776397,100.734,1007.88,-0.0459478,0.122255,0.991435,3.35056e-06
3.31874,-0.0848904,102.324,1023.8,-0.0482196,0.0773158,0.99584,5.65526e-06
3.31874,-0.158338,118.438,1185.09,-0.0296983,0.140931,0.989574,3.44143e-06
3.31874,-0.126683,111.493,1115.58,0.0344195,0.0623838,0.997459,3.0932e-06
3.31874,-0.108372,107.476,1075.37,-0.024867,0.054734,0.998191,3.28189e-06
3.31874,-0.165425,119.992,1200.65,0.0327595,0.0592254,0.997707,5.14866e-06
3.31874,-0.160895,118.999,1190.71,-0.0465349,0.076726,0.995966,3.96043e-06
3.31874,-0.0792966,101.097,1011.52,-0.0403188,0.0681089,0.996863,2.60454e-06
3.31874,-0.0847504,102.294,1023.49,0.049043,0.0863694,0.995055,3.63364e-06
3.31874,-0.0926112,104.018,1040.76,-0.0486005,0.0832591,0.995342,2.77988e-06
3.31874,-0.09665,104.904,1049.63,0.010273,0.050337,0.998679,1.33232e-06
3.31874,-0.104399,106.604,1066.64,0.00247168,0.0478558,0.998851,4.58525e-06
3.31874,-0.139843,114.38,1144.48,-0.011827,0.149857,0.988637,5.04265e-06
3.31874,-0.10388,106.491,1065.5,-0.0473859,0.0764635,0.995946,5.20983e-06
3.31874,-0.143128,115.101,1151.69,-0.030244,0.0586124,0.997823,2.24284e-06
3.31874,-0.125249,111.178,1112.43,0.0216152,0.0509983,0.998465,6.34324e-06
3.31874,-0.134561,113.221,1132.88,0.0470054,0.120054,0.991654,4.71661e-06
3.31874,-0.104622,106.653,1067.13,0.0506182,0.109364,0.992712,5.00688e-06
3.31874,-0.164704,119.834,1199.07,0.0099496,0.148293,0.988893,1.33566e-06
3.31874,-0.0927042,104.039,1040.96,-0.0124471,0.0497519,0.998684,3.68421e-06
3.31874,-0.122089,110.485,1105.49,0.0362738,0.133742,0.990352,1.92969e-06
3.31874,-0.10273,106.238,1062.98,0.00973546,0.148767,0.988824,2.781e-06
3.31874,-0.158575,118.489,1185.61,0.0268201,0.141586,0.989563,2.04128e-06
3.31874,-0.169487,120.884,1209.58,-0.0466918,0.0794564,0.995744,1.35744e-06
3.31874,-0.0999592,105.63,1056.89,0.0503609,0.113852,0.992221,5.94228e-06
3.31874,-0.12423,110.955,1110.19,-0.0157392,0.147154,0.988988,1.94097e-06
3.31874,-0.109768,107.782,1078.43,-0.0495312,0.0880667,0.994882,1.39781e-06
3.31874,-0.143441,115.169,1152.38,-0.0197667,0.146606,0.988997,3.93954e-06
3.31874,-0.136313,113.606,1136.73,0.0439212,0.0743342,0.996266,3.23344e-06
3.31874,-0.122911,110.665,1107.29,-0.0439221,0.125615,0.991106,3.08162e-06
3.31874,-0.168692,120.709,1207.83,-0.0259642,0.0560245,0.998092,1.61994e-06
3.31874,-0.0843758,102.212,1022.67,0.0312447,0.0603493,0.997688,1.39153e-06
3.31874,-0.0753896,100.24,1002.94,0.0219756,0.0539068,0.998304,2.89589e-06
3.31874,-0.0756084,100.288,1003.42,0.052367,0.0942074,0.994174,6.12334e-06
3.31874,-0.160807,118.979,1190.52,-0.0439735,0.0721911,0.996421,3.92424e-06
3.31874,-0.137601,113.888,1139.55,-0.000451804,0.0464604,0.99892,6.12769e-06
3.31874,-0.161095,119.042,1191.15,-0.0517808,0.111314,0.992435,5.78786e-06
3.31874,-0.121685,110.396,1104.6,0.0490993,0.113681,0.992303,4.39224e-06
3.31874,-0.0986371,105.34,1053.99,0.0409142,0.0707067,0.996658,1.40971e-06
3.31874,-0.0717189,99.4349,994.878,0.0467394,0.117134,0.992016,1.95425e-06
3.31874,-0.0892854,103.289,1033.45,0.0255624,0.0554941,0.998132,3.5369e-06
3.31874,-0.087959,102.998,1030.54,-0.0480803,0.115766,0.992112,1.72856e-06
3.31874,-0.108005,107.395,1074.56,0.0319211,0.138224,0.989886,2.84372e-06
3.31874,-0.135851,113.504,1135.71,0.0486398,0.112018,0.992515,2.69526e-06
3.31874,-0.152588,117.176,1172.47,-0.0272823,0.142174,0.989466,2.80569e-06
3.31874,-0.133181,112.919,1129.85,-0.0507212,0.082985,0.995259,5.92119e-06
3.31874,-0.115968,109.142,1092.05,0.0493944,0.111231,0.992566,3.8265e-06
3.31874,-0.0785411,100.932,1009.86,0.0492428,0.113054,0.992368,4.33934e-06
3.31874,-0.104688,106.668,1067.28,-0.0433933,0.125679,0.991121,1.91697e-06
3.31874,-0.131344,112.516,1125.81,0.00281546,0.0463106,0.998923,6.36824e-06
3.31874,-0.140215,114.462,1145.3,-0.0503948,0.112308,0.992395,4.40567e-06
3.31874,-0.0849027,102.327,1023.83,-0.0205218,0.145775,0.989105,2.9958e-06
3.31874,-0.12444,111.001,1110.65,-0.0346121,0.136225,0.990073,1.83082e-06
3.31874,-0.0707095,99.2135,992.661,0.0262613,0.144098,0.989215,5.38299e-06
4.06981,-0.197413,126.68,1267.73,-0.0463369,0.0722256,0.996311,6.23288e-06
4.06981,-0.178663,122.805,1228.85,0.0493981,0.0911435,0.994612,2.01198e-06
4.06981,-0.173728,121.786,1218.62,-0.0489661,0.120577,0.991496,6.16779e-06
4.06981,-0.189808,125.108,1251.96,-0.00318084,0.0471846,0.998881,5.12762e-06
4.06981,-0.19928,127.065,1271.6,0.00940368,0.150604,0.988549,5.82707e-06
4.06981,-0.179848,123.05,1231.31,-0.0150357,0.148094,0.988859,4.06764e-06
4.06981,-0.19798,126.797,1268.91,0.0358342,0.135481,0.990132,4.33184e-06
4.06981,-0.203699,127.978,1280.76,0.0492272,0.112546,0.992426,4.24898e-06
4.06981,-0.206322,128.52,1286.2,0.00372076,0.149099,0.988815,1.97196e-06
4.06981,-0.183816,123.87,1239.54,0.0287126,0.0547417,0.998088,6.27179e-06
4.06981,-0.176377,122.333,1224.11,-0.00946847,0.0470543,0.998847,6.04744e-06
4.06981,-0.196123,126.413,1265.06,-0.0439959,0.0702569,0.996558,5.22369e-06
4.06981,-0.203018,127.838,1279.35,0.0480501,0.115656,0.992126,3.91634e-06
4.06981,-0.183927,123.893,1239.77,0.0404884,0.0689068,0.996801,3.17656e-06
4.06981,-0.171618,121.35,1214.24,-0.0321093,0.0570061,0.997857,5.80464e-06
4.06981,-0.174854,122.018,1220.95,0.0424887,0.0723937,0.996471,2.39671e-06
4.06981,-0.19637,126.464,1265.57,0.0318177,0.137763,0.989954,2.25695e-06
4.06981,-0.172248,121.48,1215.55,0.0514471,0.102706,0.99338,4.99431e-06
4.06981,-0.197624,126.723,1268.17,0.00652989,0.0476208,0.998844,5.08457e-06
4.06981,-0.205641,128.38,1284.79,0.0196844,0.0507662,0.998517,5.54777e-06
4.06981,-0.202353,127.7,1277.97,0.00902274,0.148339,0.988895,1.83673e-06
4.06981,-0.174023,121.847,1219.23,0.0329719,0.0614342,0.997566,1.86698e-06
4.06981,-0.201002,127.421,1275.17,0.0236626,0.143275,0.9894,2.30729e-06
4.06981,-0.197672,126.733,1268.27,-0.0437081,0.071226,0.996502,4.15326e-06
4.06981,-0.183977,123.903,1239.87,-0.0121898,0.0493264,0.998708,3.87087e-06
4.06981,-0.199358,127.081,1271.76,-0.0289563,0.140636,0.989638,2.29457e-06
4.06981,-0.204376,128.118,1282.17,0.0265102,0.0548753,0.998141,4.8285e-06
4.06981,-0.183293,123.762,1238.45,-0.0462841,0.123995,0.991203,5.21091e-06
4.06981,-0.182843,123.669,1237.52,-0.0379494,0.0642535,0.997212,3.75723e-06
4.06981,-0.206138,128.482,1285.82,-0.0279609,0.0565197,0.99801,2.84646e-06
4.06981,-0.172071,121.443,1215.18,0.0185571,0.0510788,0.998522,4.65779e-06
4.06981,-0.190972,125.349,1254.37,-0.0140035,0.149933,0.988597,5.98434e-06
4.06981,-0.192737,125.713,1258.03,0.0292808,0.0561817,0.997991,5.33843e-06
4.06981,-0.176706,122.401,1224.79,0.0508849,0.108049,0.992842,5.12195e-06
4.06981,-0.193823,125.938,1260.29,-0.0194635,0.145916,0.989106,2.86339e-06
4.06981,-0.198234,126.849,1269.43,0.0471681,0.0802908,0.995655,3.75428e-06
4.06981,-0.180036,123.089,1231.7,0.0210723,0.0512791,0.998462,5.63407e-06
4.06981,-0.205089,128.265,1283.65,-0.0487263,0.113434,0.99235,1.48118e-06
4.06981,-0.180272,123.138,1232.19,-0.0368052,0.136484,0.989958,5.31535e-06
4.06981,-0.207681,128.801,1289.02,0.0460252,0.120961,0.99159,4.14508e-06
4.06981,-0.184008,123.91,1239.94,-0.0257083,0.145451,0.989031,6.10818e-06
4.06981,-0.203744,127.988,1280.86,-0.0466514,0.0773196,0.995914,3.43778e-06
4.06981,-0.193855,125.944,1260.35,0.0367457,0.132995,0.990435,2.01292e-06
4.06981,-0.203708,127.98,1280.78,0.0527679,0.099323,0.993655,6.30237e-06
4.32197,-0.215146,129.966,1300.74,0.0245059,0.145155,0.989105,6.00302e-06
4.32197,-0.221412,130.939,1310.52,-0.0449809,0.122516,0.991447,1.33679e-06
4.32197,-0.234794,133.016,1331.42,-0.0341981,0.136367,0.990068,2.04878e-06
4.32197,-0.215492,130.02,1301.28,-0.0491955,0.113461,0.992324,2.72584e-06
4.32197,-0.230436,132.339,1324.61,-0.0362186,0.13514,0.990164,3.28545e-06
4.32197,-0.255435,136.22,1363.64,0.0450803,0.0742644,0.996219,4.84045e-06
4.32197,-0.238753,133.63,1337.6,0.00386041,0.149272,0.988789,3.13745e-06
4.32197,-0.237993,133.512,1336.41,0.019537,0.0505455,0.998531,5.54286e-06
4.32197,-0.267717,138.126,1382.82,0.0497189,0.0968439,0.994057,1.58179e-06
4.32197,-0.236167,133.229,1333.56,-0.0410975,0.129784,0.99069,3.42273e-06
4.32197,-0.237219,133.392,1335.2,0.0488332,0.0846847,0.99521,4.14352e-06
4.32197,-0.222989,131.184,1312.99,-0.00664443,0.150146,0.988641,4.85916e-06
4.32197,-0.220717,130.831,1309.44,0.037252,0.132602,0.990469,3.05845e-06
4.32197,-0.269595,138.417,1385.75,0.0239389,0.053928,0.998258,3.96351e-06
4.32197,-0.234316,132.942,1330.67,0.0315373,0.138318,0.989886,3.52539e-06
4.32197,-0.22651,131.73,1318.48,-0.0232313,0.0538988,0.998276,1.86604e-06
4.32197,-0.220614,130.815,1309.28,-0.0331536,0.137068,0.990007,1.42981e-06
4.32197,-0.261862,137.217,1373.68,-0.0450944,0.0733938,0.996283,3.81036e-06
4.32197,-0.208204,128.889,1289.9,0.0254913,0.14298,0.989397,4.22946e-06
4.32197,-0.235298,133.094,1332.2,0.0276159,0.0563413,0.99803,3.64473e-06
4.32197,-0.21462,129.884,1299.92,0.0192308,0.0503084,0.998549,5.65785e-06
4.32197,-0.222503,131.108,1312.23,0.0238679,0.143187,0.989408,3.07609e-06
4.32197,-0.266476,137.933,1380.88,0.0399837,0.0688765,0.996824,2.1418e-06
4.32197,-0.232893,132.721,1328.45,-0.0059966,0.048878,0.998787,1.83268e-06
4.32197,-0.234251,132.932,1330.57,0.0130901,0.0506112,0.998633,1.30133e-06
4.32197,-0.22491,131.482,1315.98,0.0296631,0.0585845,0.997842,2.04547e-06
4.32197,-0.237533,133.441,1335.69,-0.0513412,0.114953,0.992043,6.29935e-06
4.32197,-0.262655,137.34,1374.92,-0.0454591,0.0716758,0.996392,5.4748e-06
4.32197,-0.21162,129.419,1295.23,-0.0496515,0.110536,0.992631,1.66919e-06
4.32197,-0.213632,129.731,1298.38,-0.0202146,0.145073,0.989214,1.83136e-06
4.32197,-0.268085,138.183,1383.39,-0.0426146,0.128351,0.990813,4.08003e-06
4.32197,-0.227687,131.913,1320.32,0.0509029,0.0973816,0.993945,4.29453e-06
4.32197,-0.224819,131.467,1315.84,0.0204545,0.145135,0.9892,3.54063e-06
4.32197,-0.23838,133.572,1337.01,-0.0520274,0.102426,0.993379,4.23458e-06
4.32197,-0.222037,131.036,1311.5,0.005656,0.0485005,0.998807,3.17305e-06
4.32197,-0.264655,137.651,1378.04,0.0473186,0.114735,0.992269,2.19042e-06
4.32197,-0.22971,132.227,1323.48,0.0470199,0.121821,0.991438,6.03834e-06
4.32197,-0.218399,130.471,1305.82,-0.049746,0.118542,0.991702,6.03066e-06
4.32197,-0.236839,133.333,1334.61,-0.00601048,0.151473,0.988443,6.27328e-06
4.32197,-0.208572,128.946,1290.48,0.0410585,0.0661414,0.996965,6.11601e-06
4.32197,-0.244238,134.482,1346.16,-0.028932,0.05459,0.99809,5.70822e-06
4.32197,-0.25599,136.306,1364.51,-0.0440729,0.125062,0.99117,2.92523e-06
4.32197,-0.214505,129.867,1299.74,0.0210376,0.146599,0.988972,5.75503e-06
4.32197,-0.264697,137.657,1378.1,0.0364689,0.133307,0.990404,2.82537e-06
4.32197,-0.234635,132.991,1331.17,-0.0509514,0.0822129,0.995312,6.05933e-06
4.32197,-0.24054,133.908,1340.39,-0.0510905,0.0973537,0.993938,1.90921e-06
4.32197,-0.223681,131.291,1314.07,0.0214987,0.144235,0.98931,2.7119e-06
4.32197,-0.223812,131.311,1314.27,-0.0453874,0.121762,0.991521,1.37258e-06
4.32197,-0.221064,130.885,1309.98,-0.00435895,0.0486636,0.998806,2.07401e-06
4.6465,-0.355029,148.124,1483.08,0.038253,0.0670754,0.997014,2.52801e-06
4.6465,-0.716216,189.121,1894.16,-0.00931173,0.0479653,0.998806,5.02171e-06
4.6465,-0.416973,155.155,1553.58,-0.047835,0.118469,0.991805,2.94128e-06
4.6465,-0.704126,187.749,1880.4,0.0163363,0.147319,0.988954,4.06605e-06
4.6465,-0.556737,171.019,1712.65,-0.0402906,0.132617,0.990348,4.71457e-06
4.6465,-0.353232,147.92,1481.03,-0.0504355,0.0838781,0.995199,4.74454e-06
4.6465,-0.539437,169.056,1692.96,0.0500355,0.107648,0.992929,4.39694e-06
4.6465,-0.397407,152.934,1531.31,-0.0508796,0.105136,0.993155,1.48026e-06
4.6465,-0.550791,170.344,1705.88,-0.050411,0.117239,0.991823,5.84076e-06
4.6465,-0.407891,154.124,1543.24,0.0452535,0.122468,0.99144,4.5864e-06
4.6465,-0.547301,169.948,1701.91,-0.00309631,0.0478546,0.99885,4.28594e-06
4.6465,-0.581854,173.87,1741.24,-0.0428303,0.129265,0.990685,4.5942e-06
4.6465,-0.372869,150.149,1503.38,-0.00122803,0.0490162,0.998797,1.34849e-06
4.6465,-0.696179,186.847,1871.36,0.0482606,0.0880914,0.994943,1.45832e-06
4.6465,-0.275107,139.052,1392.12,-0.0103687,0.148866,0.988803,3.08644e-06
4.6465,-0.425243,156.094,1562.99,0.0417107,0.0721111,0.996524,1.98593e-06
4.6465,-0.691156,186.277,1865.64,0.0496044,0.0996901,0.993781,1.93138e-06
4.6465,-0.347304,147.247,1474.29,0.0499766,0.094559,0.994264,3.41811e-06
4.6465,-0.333574,145.689,1458.66,0.0445613,0.122583,0.991457,3.6801e-06
4.6465,-0.499134,164.481,1647.09,-0.00386118,0.0482343,0.998829,3.71763e-06
4.6465,-0.684647,185.538,1858.23,-0.0478485,0.0793685,0.995696,3.28756e-06
4.6465,-0.724833,190.1,1903.97,-0.039025,0.0649879,0.997123,3.86123e-06
4.6465,-0.581479,173.828,1740.81,0.0167582,0.0509716,0.998559,4.18367e-06
4.6465,-0.436086,157.325,1575.33,0.0495177,0.105156,0.993222,2.75042e-06
4.6465,-0.326727,144.911,1450.87,-0.0522263,0.0987054,0.993745,3.96537e-06
4.6465,-0.410048,154.369,1545.7,-0.0504828,0.111368,0.992496,3.53987e-06
4.6465,-0.356564,148.298,1484.83,0.00141054,0.0482443,0.998835,3.63373e-06
4.6465,-0.452878,159.231,1594.44,-0.0517731,0.0952366,0.994107,3.40388e-06
4.6465,-0.472023,161.404,1616.23,0.0514641,0.100853,0.993569,5.37338e-06
4.6465,-0.291578,140.922,1410.86,0.0515659,0.10628,0.992998,5.99172e-06
4.6465,-0.475824,161.835,1620.56,-0.0308772,0.058891,0.997787,1.30571e-06
4.6465,-0.70734,188.114,1884.06,-0.0519216,0.090246,0.994565,4.6736e-06
4.6465,-0.505117,165.16,1653.9,0.0068878,0.149344,0.988761,3.46009e-06
4.6465,-0.524555,167.366,1676.02,0.0413158,0.129898,0.990666,5.3191e-06
4.6465,-0.668295,183.682,1839.62,-0.00374976,0.151419,0.988463,5.70104e-06
4.6465,-0.495963,164.121,1643.48,0.00292841,0.0486531,0.998811,2.97782e-06
4.6465,-0.563828,171.824,1720.72,0.0033136,0.0490284,0.998792,2.02005e-06
4.6465,-0.566097,172.082,1723.31,-0.0516705,0.107783,0.992831,4.26674e-06
4.6465,-0.612075,177.301,1775.63,0.0502915,0.103863,0.993319,4.01965e-06
4.6465,-0.670718,183.957,1842.38,-0.0434068,0.0679393,0.996745,5.87114e-06
4.6465,-0.394441,152.598,1527.94,-0.0246966,0.0536695,0.998253,4.20522e-06
4.6465,-0.356571,148.299,1484.83,0.0318232,0.137526,0.989987,2.28879e-06
4.6465,-0.50365,164.994,1652.23,-0.0363816,0.135637,0.99009,3.45686e-06
4.6465,-0.648309,181.414,1816.87,0.00873475,0.0483624,0.998792,4.77469e-06
4.6465,-0.583402,174.046,1743,-0.045931,0.122487,0.991407,2.90007e-06
4.6465,-0.691754,186.345,1866.32,0.0486039,0.110715,0.992663,2.93662e-06
4.6465,-0.530808,168.076,1683.14,0.0427265,0.0691387,0.996692,6.04723e-06
4.6465,-0.701048,187.4,1876.9,-0.0507871,0.111188,0.992501,3.99168e-06
4.6465,-0.465732,160.69,1609.07,0.047038,0.119065,0.991772,4.83934e-06
4.6465,-0.573378,172.908,1731.59,-0.0224126,0.147165,0.988858,5.94883e-06
4.6465,-0.387738,151.837,1520.31,-0.0527474,0.0895718,0.994583,5.80129e-06
4.6465,-0.329131,145.184,1453.6,-0.00879417,0.148862,0.988819,2.3883e-06
4.6465,-0.673251,184.245,1845.26,-0.0362141,0.136695,0.989951,4.55281e-06
4.6465,-0.286603,140.357,1405.2,-0.0458798,0.0762993,0.996029,2.02572e-06
4.6465,-0.337742,146.162,1463.4,-0.0506379,0.117516,0.991779,6.15604e-06
4.6465,-0.596118,175.489,1757.47,-0.00816953,0.0488313,0.998774,3.40818e-06
4.6465,-0.59771,175.67,1759.29,0.0482282,0.111293,0.992617,2.33476e-06
4.6465,-0.296069,141.432,1415.97,-0.0527228,0.0914224,0.994416,5.43584e-06
4.6465,-0.274014,138.928,1390.87,0.0447631,0.126326,0.990978,6.26485e-06
4.6465,-0.418241,155.299,1555.02,-0.0319376,0.0573222,0.997845,5.20711e-06
4.6465,-0.296212,141.448,1416.14,-0.015345,0.148321,0.98882,4.25483e-06
4.6465,-0.327642,145.015,1451.91,0.0503736,0.102761,0.99343,4.00446e-06
4.6465,-0.672698,184.182,1844.63,-0.0532088,0.0963846,0.993921,5.42e-06
4.6465,-0.301251,142.02,1421.87,-0.0409464,0.130484,0.990605,3.29124e-06
4.6465,-0.527115,167.657,1678.94,0.0329784,0.0606514,0.997614,4.00485e-06
4.6465,-0.287578,140.468,1406.31,-0.0161083,0.0508968,0.998574,2.83597e-06
4.6465,-0.31311,143.366,1435.37,-0.0151611,0.0491024,0.998679,5.22072e-06
4.6465,-0.269904,138.462,1386.19,0.0467776,0.0795216,0.995735,4.29139e-06
4.6465,-0.699326,187.204,1874.94,0.027599,0.140514,0.989694,1.67146e-06
4.6465,-0.533837,168.42,1686.59,-0.0168488,0.0504616,0.998584,4.08926e-06
4.6465,-0.571626,172.709,1729.6,-0.0429153,0.126951,0.99098,2.00874e-06
4.6465,-0.519192,166.758,1669.92,-0.00397824,0.150384,0.98862,4.39593e-06
4.6465,-0.496123,164.139,1643.66,0.0474293,0.121628,0.991442,6.39338e-06
4.6465,-0.576314,173.242,1734.93,0.0393356,0.0654442,0.997081,5.57837e-06
4.6465,-0.317855,143.904,1440.77,-0.0527543,0.101416,0.993444,4.83113e-06
4.6465,-0.452968,159.241,1594.55,0.00775805,0.0476746,0.998833,5.41086e-06
4.6465,-0.441508,157.94,1581.5,-0.035758,0.13814,0.989767,5.5288e-06
4.6465,-0.37184,150.032,1502.21,0.0502545,0.0951698,0.994192,3.83847e-06
4.6465,-0.629375,179.264,1795.32,0.0449474,0.0744838,0.996209,5.01699e-06
4.6465,-0.282111,139.847,1400.09,-0.0513383,0.115424,0.991989,6.12619e-06
4.6465,-0.516771,166.483,1667.16,-0.0487209,0.118634,0.991742,4.53121e-06
4.6465,-0.448625,158.748,1589.6,0.0494944,0.0994195,0.993814,1.46271e-06
4.6465,-0.560928,171.495,1717.42,-0.0204616,0.147588,0.988837,5.54884e-06
4.6465,-0.481858,162.52,1627.43,0.0510634,0.106411,0.99301,5.47341e-06
4.6465,-0.566726,172.153,1724.02,-0.00266372,0.149249,0.988796,1.68401e-06
4.6465,-0.715296,189.017,1893.12,-0.0435965,0.126452,0.991014,2.85767e-06
4.6465,-0.603068,176.278,1765.38,0.0501113,0.0911604,0.994575,4.36678e-06
4.6465,-0.430338,156.672,1568.79,-0.00861905,0.150496,0.988573,5.20569e-06
4.6465,-0.516578,166.461,1666.94,-0.027937,0.144576,0.989099,6.17662e-06
4.6465,-0.656814,182.379,1826.55,-0.0163671,0.0497107,0.99863,4.91769e-06
4.6465,-0.494349,163.938,1641.65,-0.0203539,0.0514571,0.998468,4.49682e-06
4.6465,-0.6127,177.372,1776.35,0.00508482,0.151349,0.988467,5.9017e-06
4.6465,-0.299236,141.791,1419.58,0.0275766,0.0543112,0.998143,6.30243e-06
4.6465,-0.368926,149.701,1498.9,-0.0209998,0.0507281,0.998492,5.65298e-06
4.6465,-0.586896,174.443,1746.98,-0.0264225,0.1431,0.989355,3.43336e-06
4.6465,-0.503128,164.934,1651.64,-0.0201943,0.0521146,0.998437,3.35777e-06
4.6465,-0.527459,167.696,1679.33,0.0306454,0.0568856,0.99791,5.90914e-06
4.6465,-0.572995,172.865,1731.16,0.0420886,0.12781,0.990905,4.57197e-06
4.6465,-0.440136,157.784,1579.94,-0.0201775,0.147428,0.988867,5.24956e-06
4.6465,-0.61647,177.8,1780.64,-0.0136195,0.148209,0.988862,3.23082e-06
4.6465,-0.391684,152.285,1524.8,0.0201138,0.146298,0.989036,4.73457e-06
4.6465,-0.389653,152.054,1522.49,-0.0384018,0.063045,0.997272,5.13087e-06
