1.000000000000000000e+05,1.142024993896484375e-04,7.321357727050781250e-03,4.348254203796386719e-02,5.080389976501464844e-02,3.164863586425781250e-01
1.000000000000000000e+05,8.320808410644531250e-05,1.640129089355468750e-02,4.621791839599609375e-02,6.261920928955078125e-02,2.881033420562744141e-01
1.000000000000000000e+05,8.678436279296875000e-05,1.493167877197265625e-02,1.593852043151855469e-02,3.087019920349121094e-02,2.383768558502197266e-01
1.000000000000000000e+06,8.726119995117187500e-05,3.915619850158691406e-02,1.724123954772949219e-02,5.639743804931640625e-02,2.669532299041748047e-01
1.000000000000000000e+06,7.176399230957031250e-05,6.627964973449707031e-02,1.562166213989257812e-02,8.190131187438964844e-02,2.902965545654296875e-01
1.000000000000000000e+06,8.010864257812500000e-05,3.635334968566894531e-02,2.981615066528320312e-02,6.616950035095214844e-02,3.038458824157714844e-01
1.000000000000000000e+06,8.249282836914062500e-05,3.608345985412597656e-02,2.879691123962402344e-02,6.488037109375000000e-02,2.958762645721435547e-01
1.000000000000000000e+06,9.346008300781250000e-05,3.946757316589355469e-02,2.561044692993164062e-02,6.507802009582519531e-02,3.457448482513427734e-01
1.000000000000000000e+06,8.845329284667968750e-05,5.155515670776367188e-02,1.674103736877441406e-02,6.829619407653808594e-02,3.852460384368896484e-01
1.000000000000000000e+06,8.893013000488281250e-05,5.890321731567382812e-02,2.957487106323242188e-02,8.847808837890625000e-02,2.964792251586914062e-01
1.000000000000000000e+06,9.036064147949218750e-05,3.565526008605957031e-02,3.235363960266113281e-02,6.800889968872070312e-02,2.905144691467285156e-01
1.000000000000000000e+06,7.915496826171875000e-05,4.855728149414062500e-02,1.795458793640136719e-02,6.651186943054199219e-02,2.712454795837402344e-01
1.000000000000000000e+06,7.963180541992187500e-05,4.779744148254394531e-02,1.784253120422363281e-02,6.563997268676757812e-02,2.913651466369628906e-01
1.000000000000000000e+07,1.370906829833984375e-04,2.878940105438232422e-01,1.675605773925781250e-02,3.046500682830810547e-01,5.035812854766845703e-01
1.000000000000000000e+07,8.106231689453125000e-05,2.680125236511230469e-01,1.411604881286621094e-02,2.821285724639892578e-01,4.935922622680664062e-01
1.000000000000000000e+07,8.440017700195312500e-05,2.751207351684570312e-01,1.912379264831542969e-02,2.942445278167724609e-01,4.770815372467041016e-01
1.000000000000000000e+07,8.296966552734375000e-05,2.810766696929931641e-01,1.668620109558105469e-02,2.977628707885742188e-01,5.203773975372314453e-01
1.000000000000000000e+07,8.296966552734375000e-05,2.916831970214843750e-01,1.314783096313476562e-02,3.048310279846191406e-01,5.221395492553710938e-01
1.000000000000000000e+07,9.059906005859375000e-05,3.326079845428466797e-01,2.202320098876953125e-02,3.546311855316162109e-01,6.193263530731201172e-01
1.000000000000000000e+07,8.416175842285156250e-05,3.172817230224609375e-01,2.460145950317382812e-02,3.418831825256347656e-01,6.100461483001708984e-01
1.000000000000000000e+07,1.544952392578125000e-04,3.009247779846191406e-01,1.913166046142578125e-02,3.200564384460449219e-01,5.760459899902343750e-01
1.000000000000000000e+07,8.344650268554687500e-05,2.770376205444335938e-01,1.922821998596191406e-02,2.962658405303955078e-01,5.257387161254882812e-01
1.000000000000000000e+07,7.295608520507812500e-05,2.839717864990234375e-01,1.976490020751953125e-02,3.037366867065429688e-01,5.250258445739746094e-01
1.774389100000000000e+07,9.799003601074218750e-05,6.953215599060058594e-01,3.971195220947265625e-02,7.350335121154785156e-01,1.053975105285644531e+00
1.774389100000000000e+07,1.409053802490234375e-04,6.457908153533935547e-01,2.029466629028320312e-02,6.660854816436767578e-01,9.210116863250732422e-01
1.774389100000000000e+07,1.378059387207031250e-04,5.923151969909667969e-01,2.416777610778808594e-02,6.164829730987548828e-01,8.698222637176513672e-01
1.774389100000000000e+07,1.070499420166015625e-04,6.224799156188964844e-01,1.908254623413085938e-02,6.415624618530273438e-01,8.570549488067626953e-01
1.774389100000000000e+07,7.534027099609375000e-05,5.814821720123291016e-01,1.612782478332519531e-02,5.976099967956542969e-01,7.937362194061279297e-01
1.774389100000000000e+07,8.058547973632812500e-05,5.247602462768554688e-01,1.648640632629394531e-02,5.412466526031494141e-01,7.467091083526611328e-01
1.774389100000000000e+07,8.511543273925781250e-05,6.093628406524658203e-01,2.987313270568847656e-02,6.392359733581542969e-01,8.719518184661865234e-01
1.774389100000000000e+07,1.242160797119140625e-04,6.788945198059082031e-01,2.205681800842285156e-02,7.009513378143310547e-01,9.438078403472900391e-01
1.774389100000000000e+07,1.668930053710937500e-04,7.241621017456054688e-01,3.761315345764160156e-02,7.617752552032470703e-01,9.723412990570068359e-01
1.774389100000000000e+07,1.010894775390625000e-04,5.273635387420654297e-01,1.948142051696777344e-02,5.468449592590332031e-01,8.022491931915283203e-01
1.774389100000000000e+07,8.392333984375000000e-05,6.441755294799804688e-01,1.665830612182617188e-02,6.608338356018066406e-01,8.771944046020507812e-01
1.774389100000000000e+07,8.583068847656250000e-05,5.985732078552246094e-01,1.793050765991210938e-02,6.165037155151367188e-01,8.345251083374023438e-01
1.774389100000000000e+07,7.772445678710937500e-05,9.208598136901855469e-01,1.560974121093750000e-02,9.364695549011230469e-01,1.141540527343750000e+00
1.774389100000000000e+07,9.226799011230468750e-05,1.167945146560668945e+00,2.549052238464355469e-02,1.193435668945312500e+00,1.396198987960815430e+00
1.774389100000000000e+07,9.131431579589843750e-05,1.324971675872802734e+00,3.494882583618164062e-02,1.359920501708984375e+00,1.544503450393676758e+00
1.774389100000000000e+07,1.285076141357421875e-04,1.177314281463623047e+00,6.000804901123046875e-02,1.237322330474853516e+00,1.430341720581054688e+00
1.774389100000000000e+07,9.799003601074218750e-05,1.012435913085937500e+00,5.741882324218750000e-02,1.069854736328125000e+00,1.232656002044677734e+00
1.774389100000000000e+07,8.053779602050781250e-04,9.981210231781005859e-01,1.645088195800781250e-02,1.014571905136108398e+00,1.206148386001586914e+00
1.774389100000000000e+07,8.010864257812500000e-05,1.067321538925170898e+00,3.077244758605957031e-02,1.098093986511230469e+00,1.326982975006103516e+00
1.774389100000000000e+07,8.320808410644531250e-05,1.230903863906860352e+00,4.837393760681152344e-02,1.279277801513671875e+00,1.545432806015014648e+00
